movie_id,ratings,customer_id,star
619d1da261a9789154313aff,"{'customer_id': '38e3dfca-a41c-3583-8adc-6e5cbc6442bb', 'stars': '5'}",38e3dfca-a41c-3583-8adc-6e5cbc6442bb,5
619d1da261a9789154313aff,"{'customer_id': '64ff6032-5439-3862-bc46-7a4fe335eece', 'stars': '4'}",64ff6032-5439-3862-bc46-7a4fe335eece,4
619d1da261a9789154313aff,"{'customer_id': '2c43e7af-b796-38a5-9a32-e20a3448f4c6', 'stars': '5'}",2c43e7af-b796-38a5-9a32-e20a3448f4c6,5
619d1da261a9789154313aff,"{'customer_id': '45684aea-f356-338b-a764-4ceead454082', 'stars': '4'}",45684aea-f356-338b-a764-4ceead454082,4
619d1da261a9789154313aff,"{'customer_id': 'e8add571-99e4-3cc4-aa73-203e1c926ec2', 'stars': '3'}",e8add571-99e4-3cc4-aa73-203e1c926ec2,3
619d1da261a9789154313aff,"{'customer_id': '70805571-96f3-3270-9508-c9bed4e8d5df', 'stars': '4'}",70805571-96f3-3270-9508-c9bed4e8d5df,4
619d1da261a9789154313aff,"{'customer_id': '1961cebe-b6dc-3c93-afeb-53d9e56550fc', 'stars': '2'}",1961cebe-b6dc-3c93-afeb-53d9e56550fc,2
619d1da261a9789154313aff,"{'customer_id': 'ea12445c-0154-3fe8-8c4e-4b882a2d4a30', 'stars': '5'}",ea12445c-0154-3fe8-8c4e-4b882a2d4a30,5
619d1da261a9789154313aff,"{'customer_id': 'fbd1710e-5ba1-3f7f-a952-db4bae45c0ed', 'stars': '3'}",fbd1710e-5ba1-3f7f-a952-db4bae45c0ed,3
619d1da261a9789154313aff,"{'customer_id': '5b5000b1-d9ff-3bfe-be33-bd0cc8c08fc4', 'stars': '3'}",5b5000b1-d9ff-3bfe-be33-bd0cc8c08fc4,3
619d1da261a9789154313aff,"{'customer_id': '94ae7883-bffc-3a5d-aae1-b322411edba2', 'stars': '4'}",94ae7883-bffc-3a5d-aae1-b322411edba2,4
619d1da261a9789154313aff,"{'customer_id': 'fd7cacb6-adf7-361f-842a-dab7f41d4bfc', 'stars': '3'}",fd7cacb6-adf7-361f-842a-dab7f41d4bfc,3
619d1da261a9789154313aff,"{'customer_id': '356f6f13-0779-3abb-b8e9-e6504935e1e0', 'stars': '5'}",356f6f13-0779-3abb-b8e9-e6504935e1e0,5
619d1da261a9789154313aff,"{'customer_id': '3340ef9f-1dbb-3442-8cf4-4f8f54b7543e', 'stars': '4'}",3340ef9f-1dbb-3442-8cf4-4f8f54b7543e,4
619d1da261a9789154313aff,"{'customer_id': '9ad72659-7170-329f-a68a-ba7a54a6b3a1', 'stars': '3'}",9ad72659-7170-329f-a68a-ba7a54a6b3a1,3
619d1da261a9789154313aff,"{'customer_id': '271ed787-715f-325c-ad8f-c7dfab538d79', 'stars': '4'}",271ed787-715f-325c-ad8f-c7dfab538d79,4
619d1da261a9789154313aff,"{'customer_id': 'd739b405-ec92-3280-ab96-deb28ed987f4', 'stars': '5'}",d739b405-ec92-3280-ab96-deb28ed987f4,5
619d1da261a9789154313aff,"{'customer_id': 'cdf1f556-3c08-3ef8-8ec2-14c38695ebcc', 'stars': '4'}",cdf1f556-3c08-3ef8-8ec2-14c38695ebcc,4
619d1da261a9789154313aff,"{'customer_id': '080689d7-15a0-3c79-933b-d64fa660b170', 'stars': '3'}",080689d7-15a0-3c79-933b-d64fa660b170,3
619d1da261a9789154313aff,"{'customer_id': '61f89093-a2a4-3173-8fc7-1b46546e94b9', 'stars': '4'}",61f89093-a2a4-3173-8fc7-1b46546e94b9,4
619d1da261a9789154313aff,"{'customer_id': 'b08a37e8-accd-3f18-a7bf-c6496934e00f', 'stars': '1'}",b08a37e8-accd-3f18-a7bf-c6496934e00f,1
619d1da261a9789154313aff,"{'customer_id': '7723e8fd-b8e2-3956-8f14-42bfef497616', 'stars': '5'}",7723e8fd-b8e2-3956-8f14-42bfef497616,5
619d1da261a9789154313aff,"{'customer_id': '72d8cd14-f101-379d-ad1d-adcd46a4eaa0', 'stars': '5'}",72d8cd14-f101-379d-ad1d-adcd46a4eaa0,5
619d1da261a9789154313aff,"{'customer_id': '6e96378e-a7b2-3606-bce3-351023ffb296', 'stars': '4'}",6e96378e-a7b2-3606-bce3-351023ffb296,4
619d1da261a9789154313aff,"{'customer_id': 'd979a3f1-258f-3d32-8086-503f1b20372b', 'stars': '5'}",d979a3f1-258f-3d32-8086-503f1b20372b,5
619d1da261a9789154313aff,"{'customer_id': '2b6d4655-d2d7-3653-9040-dd9d97f6f670', 'stars': '4'}",2b6d4655-d2d7-3653-9040-dd9d97f6f670,4
619d1da261a9789154313aff,"{'customer_id': '700dcfff-80f0-3d57-9e66-d6ecedf34983', 'stars': '4'}",700dcfff-80f0-3d57-9e66-d6ecedf34983,4
619d1da261a9789154313aff,"{'customer_id': 'e4e9b5ad-36c9-34af-b36c-ad7d93354a8e', 'stars': '4'}",e4e9b5ad-36c9-34af-b36c-ad7d93354a8e,4
619d1da261a9789154313aff,"{'customer_id': '2f071a47-10d6-3d3a-a6f4-be7208aab01c', 'stars': '3'}",2f071a47-10d6-3d3a-a6f4-be7208aab01c,3
619d1da261a9789154313aff,"{'customer_id': '4abf6ebc-593d-3874-8247-9f363409565b', 'stars': '2'}",4abf6ebc-593d-3874-8247-9f363409565b,2
619d1da261a9789154313aff,"{'customer_id': '24144954-1341-35e5-b99f-aa73307846a1', 'stars': '4'}",24144954-1341-35e5-b99f-aa73307846a1,4
619d1da261a9789154313aff,"{'customer_id': '704374b5-4d36-3e0d-a29d-50a6ce34124a', 'stars': '5'}",704374b5-4d36-3e0d-a29d-50a6ce34124a,5
619d1da261a9789154313aff,"{'customer_id': 'c63d8a73-ea10-3b9f-b88f-b6b6359143d3', 'stars': '3'}",c63d8a73-ea10-3b9f-b88f-b6b6359143d3,3
619d1da261a9789154313aff,"{'customer_id': '5047e3dd-b0b3-3147-9606-a5007dde195b', 'stars': '5'}",5047e3dd-b0b3-3147-9606-a5007dde195b,5
619d1da261a9789154313aff,"{'customer_id': 'ca554771-5960-3b49-88e7-36142fb7959c', 'stars': '4'}",ca554771-5960-3b49-88e7-36142fb7959c,4
619d1da261a9789154313aff,"{'customer_id': 'd165583a-3e87-3ffe-93c1-45daeaab7780', 'stars': '3'}",d165583a-3e87-3ffe-93c1-45daeaab7780,3
619d1da261a9789154313aff,"{'customer_id': 'ea414b16-102c-3b1f-b28a-e303db6340d3', 'stars': '3'}",ea414b16-102c-3b1f-b28a-e303db6340d3,3
619d1da261a9789154313aff,"{'customer_id': '54cfb0a9-4cbb-3de6-8763-91416dcd2bba', 'stars': '2'}",54cfb0a9-4cbb-3de6-8763-91416dcd2bba,2
619d1da261a9789154313aff,"{'customer_id': 'b929afb4-c50b-3447-98e9-bb9c2eb02ae4', 'stars': '4'}",b929afb4-c50b-3447-98e9-bb9c2eb02ae4,4
619d1da261a9789154313aff,"{'customer_id': 'a369067f-90a4-3408-97f9-220e81d1a6f2', 'stars': '4'}",a369067f-90a4-3408-97f9-220e81d1a6f2,4
619d1da261a9789154313aff,"{'customer_id': 'c66ca92a-ce57-3ed1-adbf-2b4cb3f98760', 'stars': '5'}",c66ca92a-ce57-3ed1-adbf-2b4cb3f98760,5
619d1da261a9789154313aff,"{'customer_id': '76163bf2-9caf-3b5c-8d03-0c1ba93d1c9e', 'stars': '4'}",76163bf2-9caf-3b5c-8d03-0c1ba93d1c9e,4
619d1da261a9789154313aff,"{'customer_id': '0fccf515-9b1b-3042-be16-1cc0667452be', 'stars': '5'}",0fccf515-9b1b-3042-be16-1cc0667452be,5
619d1da261a9789154313aff,"{'customer_id': '5f9b7e4e-fb3e-366b-b7ef-c33cb8ff13ba', 'stars': '2'}",5f9b7e4e-fb3e-366b-b7ef-c33cb8ff13ba,2
619d1da261a9789154313aff,"{'customer_id': 'd8dc3ea2-e423-3450-a595-57742c226b81', 'stars': '4'}",d8dc3ea2-e423-3450-a595-57742c226b81,4
619d1da261a9789154313aff,"{'customer_id': 'a3128634-49b9-3133-9924-6ecd4cd2d65a', 'stars': '4'}",a3128634-49b9-3133-9924-6ecd4cd2d65a,4
619d1da261a9789154313aff,"{'customer_id': '678df100-74ba-30ba-878d-6018463ea818', 'stars': '2'}",678df100-74ba-30ba-878d-6018463ea818,2
619d1da261a9789154313aff,"{'customer_id': '6551fcf0-6c8f-38fe-8d52-d3b570532383', 'stars': '4'}",6551fcf0-6c8f-38fe-8d52-d3b570532383,4
619d1da261a9789154313aff,"{'customer_id': '8522138d-a62c-30e5-96c2-9102efdb6654', 'stars': '5'}",8522138d-a62c-30e5-96c2-9102efdb6654,5
619d1da261a9789154313aff,"{'customer_id': '714da343-edf6-3f4c-a5f0-a0c381c4be60', 'stars': '2'}",714da343-edf6-3f4c-a5f0-a0c381c4be60,2
619d1da261a9789154313aff,"{'customer_id': '2eaae944-5c3c-3678-9f85-bc40921f8ce9', 'stars': '4'}",2eaae944-5c3c-3678-9f85-bc40921f8ce9,4
619d1da261a9789154313aff,"{'customer_id': 'c451e689-146e-3fa2-a4e4-b3ec60ca0ea7', 'stars': '4'}",c451e689-146e-3fa2-a4e4-b3ec60ca0ea7,4
619d1da261a9789154313aff,"{'customer_id': '96088ec1-d227-3600-8392-12c69eb8d490', 'stars': '2'}",96088ec1-d227-3600-8392-12c69eb8d490,2
619d1da261a9789154313aff,"{'customer_id': '277a1bd3-0470-370f-bc1d-2707cd3cb5fc', 'stars': '4'}",277a1bd3-0470-370f-bc1d-2707cd3cb5fc,4
619d1da261a9789154313aff,"{'customer_id': '1fd6f98b-dc45-38c8-be7f-c0df9d102e14', 'stars': '5'}",1fd6f98b-dc45-38c8-be7f-c0df9d102e14,5
619d1da261a9789154313aff,"{'customer_id': '6c2dfb45-1032-392f-872f-de06684cf835', 'stars': '5'}",6c2dfb45-1032-392f-872f-de06684cf835,5
619d1da261a9789154313aff,"{'customer_id': 'fa8cdbee-9171-3af3-a279-2583d39544fe', 'stars': '4'}",fa8cdbee-9171-3af3-a279-2583d39544fe,4
619d1da261a9789154313aff,"{'customer_id': '1fc94fa7-4f7a-3522-8054-a6aa08b6a444', 'stars': '2'}",1fc94fa7-4f7a-3522-8054-a6aa08b6a444,2
619d1da261a9789154313aff,"{'customer_id': '5ef165c4-8cd6-3c2b-ac59-d92544941d95', 'stars': '5'}",5ef165c4-8cd6-3c2b-ac59-d92544941d95,5
619d1da261a9789154313aff,"{'customer_id': '3c20a0ee-9c87-3efa-a2ea-bcb424d8e249', 'stars': '3'}",3c20a0ee-9c87-3efa-a2ea-bcb424d8e249,3
619d1da261a9789154313aff,"{'customer_id': '0cb1e836-2d70-3d9d-9ec7-9077e563fa75', 'stars': '5'}",0cb1e836-2d70-3d9d-9ec7-9077e563fa75,5
619d1da261a9789154313aff,"{'customer_id': '39156979-974e-3614-8386-cb52e3df6b66', 'stars': '5'}",39156979-974e-3614-8386-cb52e3df6b66,5
619d1da261a9789154313aff,"{'customer_id': 'f148fb53-d3ee-3330-8bfa-7bccd974e6a8', 'stars': '3'}",f148fb53-d3ee-3330-8bfa-7bccd974e6a8,3
619d1da261a9789154313aff,"{'customer_id': 'b9e4647a-ba89-3319-a333-f9280f83560b', 'stars': '4'}",b9e4647a-ba89-3319-a333-f9280f83560b,4
619d1da261a9789154313aff,"{'customer_id': '1cf713db-8ca2-3ff4-ab46-365b15fff11f', 'stars': '3'}",1cf713db-8ca2-3ff4-ab46-365b15fff11f,3
619d1da261a9789154313aff,"{'customer_id': '610cced2-f9e0-3b1a-8014-13474b813b6e', 'stars': '2'}",610cced2-f9e0-3b1a-8014-13474b813b6e,2
619d1da261a9789154313aff,"{'customer_id': '564bc57c-09bb-3e2a-b981-a70082ecc080', 'stars': '5'}",564bc57c-09bb-3e2a-b981-a70082ecc080,5
619d1da261a9789154313aff,"{'customer_id': 'e4dba1eb-0099-3267-b274-36d05b983413', 'stars': '4'}",e4dba1eb-0099-3267-b274-36d05b983413,4
619d1da261a9789154313aff,"{'customer_id': '68dddb34-3b8c-3ade-b299-a2ca60ddf532', 'stars': '4'}",68dddb34-3b8c-3ade-b299-a2ca60ddf532,4
619d1da261a9789154313aff,"{'customer_id': '93b1f385-3d05-3d7c-9470-92ad46fa2afe', 'stars': '2'}",93b1f385-3d05-3d7c-9470-92ad46fa2afe,2
619d1da261a9789154313aff,"{'customer_id': '0257901b-be41-3171-8c45-196db0072f0c', 'stars': '2'}",0257901b-be41-3171-8c45-196db0072f0c,2
619d1da261a9789154313aff,"{'customer_id': '7824d635-e172-3b23-831e-d44ad6854244', 'stars': '3'}",7824d635-e172-3b23-831e-d44ad6854244,3
619d1da261a9789154313aff,"{'customer_id': 'a3f91923-0f9b-3b45-b70d-40d9da93bb8d', 'stars': '5'}",a3f91923-0f9b-3b45-b70d-40d9da93bb8d,5
619d1da261a9789154313aff,"{'customer_id': '21404879-6f40-314d-9121-a772670d02f5', 'stars': '4'}",21404879-6f40-314d-9121-a772670d02f5,4
619d1da261a9789154313aff,"{'customer_id': 'e8a10f67-8003-3bad-861c-b4a105d60e1a', 'stars': '5'}",e8a10f67-8003-3bad-861c-b4a105d60e1a,5
619d1da261a9789154313b00,"{'customer_id': '94885bbb-4e84-31f3-ac48-47a15393c218', 'stars': '4'}",94885bbb-4e84-31f3-ac48-47a15393c218,4
619d1da261a9789154313b00,"{'customer_id': '77689b01-588f-31bc-8e84-773d54d9f9ff', 'stars': '5'}",77689b01-588f-31bc-8e84-773d54d9f9ff,5
619d1da261a9789154313b00,"{'customer_id': 'fe2b89bf-fef1-3e18-b5f5-e637b96f7934', 'stars': '5'}",fe2b89bf-fef1-3e18-b5f5-e637b96f7934,5
619d1da261a9789154313b00,"{'customer_id': '63d1187f-e8b5-3836-afb2-7aa4e14af395', 'stars': '5'}",63d1187f-e8b5-3836-afb2-7aa4e14af395,5
619d1da261a9789154313b00,"{'customer_id': '39062752-8e9d-3d51-9995-730aec48766b', 'stars': '5'}",39062752-8e9d-3d51-9995-730aec48766b,5
619d1da261a9789154313b00,"{'customer_id': '9a94583f-ea0e-3250-8755-d4166662a3c1', 'stars': '5'}",9a94583f-ea0e-3250-8755-d4166662a3c1,5
619d1da261a9789154313b00,"{'customer_id': '4f0f0148-3d24-38c9-a631-cd1cc4893417', 'stars': '5'}",4f0f0148-3d24-38c9-a631-cd1cc4893417,5
619d1da261a9789154313b00,"{'customer_id': 'b558272d-b62e-303a-8375-76840f78627b', 'stars': '5'}",b558272d-b62e-303a-8375-76840f78627b,5
619d1da261a9789154313b00,"{'customer_id': '2eeb702c-e1f4-3073-8009-eb409f11f457', 'stars': '5'}",2eeb702c-e1f4-3073-8009-eb409f11f457,5
619d1da261a9789154313b00,"{'customer_id': '440a286f-f884-3343-bf43-288b6acbb970', 'stars': '4'}",440a286f-f884-3343-bf43-288b6acbb970,4
619d1da261a9789154313b00,"{'customer_id': '0f26b852-8a70-36d5-9ce3-74b80c5fea1c', 'stars': '5'}",0f26b852-8a70-36d5-9ce3-74b80c5fea1c,5
619d1da261a9789154313b00,"{'customer_id': '25156020-d50b-3383-a2b2-15072ca4c852', 'stars': '3'}",25156020-d50b-3383-a2b2-15072ca4c852,3
619d1da261a9789154313b00,"{'customer_id': '6d7a9d41-cf4a-37de-98f1-0dadc9750777', 'stars': '5'}",6d7a9d41-cf4a-37de-98f1-0dadc9750777,5
619d1da261a9789154313b00,"{'customer_id': 'd6f6e591-b0ef-3b9b-9be4-c5636e6e7752', 'stars': '3'}",d6f6e591-b0ef-3b9b-9be4-c5636e6e7752,3
619d1da261a9789154313b00,"{'customer_id': '45d8d977-5147-3eca-8dba-3fc4e3bdcfd4', 'stars': '5'}",45d8d977-5147-3eca-8dba-3fc4e3bdcfd4,5
619d1da261a9789154313b00,"{'customer_id': 'dc09197c-eddb-3e8f-8480-99180f740d27', 'stars': '5'}",dc09197c-eddb-3e8f-8480-99180f740d27,5
619d1da261a9789154313b00,"{'customer_id': '5e9f9ca9-bdd5-3866-bbee-fd06c78929c6', 'stars': '4'}",5e9f9ca9-bdd5-3866-bbee-fd06c78929c6,4
619d1da261a9789154313b00,"{'customer_id': '2091b6e8-0941-3526-bf3d-95cdba113b58', 'stars': '5'}",2091b6e8-0941-3526-bf3d-95cdba113b58,5
619d1da261a9789154313b00,"{'customer_id': 'ff26d0be-dc67-3ec7-a40d-06340e1baf05', 'stars': '5'}",ff26d0be-dc67-3ec7-a40d-06340e1baf05,5
619d1da261a9789154313b00,"{'customer_id': '5b522c29-b128-3260-acb8-e0a85c27de12', 'stars': '4'}",5b522c29-b128-3260-acb8-e0a85c27de12,4
619d1da261a9789154313b00,"{'customer_id': 'ae649d52-3594-3b36-8ce6-a55dbc3623e5', 'stars': '3'}",ae649d52-3594-3b36-8ce6-a55dbc3623e5,3
619d1da261a9789154313b00,"{'customer_id': '6920a575-39eb-38dd-af5d-c5e750156e18', 'stars': '5'}",6920a575-39eb-38dd-af5d-c5e750156e18,5
619d1da261a9789154313b00,"{'customer_id': 'dd419f08-6d7f-3f6d-96bd-8511e1bd137f', 'stars': '4'}",dd419f08-6d7f-3f6d-96bd-8511e1bd137f,4
619d1da261a9789154313b00,"{'customer_id': '72d8cd14-f101-379d-ad1d-adcd46a4eaa0', 'stars': '5'}",72d8cd14-f101-379d-ad1d-adcd46a4eaa0,5
619d1da261a9789154313b00,"{'customer_id': '5b5000b1-d9ff-3bfe-be33-bd0cc8c08fc4', 'stars': '4'}",5b5000b1-d9ff-3bfe-be33-bd0cc8c08fc4,4
619d1da261a9789154313b00,"{'customer_id': '87e7a96f-c6ae-34d0-8210-6e158b447d92', 'stars': '5'}",87e7a96f-c6ae-34d0-8210-6e158b447d92,5
619d1da261a9789154313b00,"{'customer_id': 'dd1a4b9e-eae2-39de-b477-628c009f74eb', 'stars': '4'}",dd1a4b9e-eae2-39de-b477-628c009f74eb,4
619d1da261a9789154313b00,"{'customer_id': '78276d04-d4c4-34b6-b273-f4e94f447117', 'stars': '5'}",78276d04-d4c4-34b6-b273-f4e94f447117,5
619d1da261a9789154313b00,"{'customer_id': '377bd2ca-f405-38b0-a820-3314b295be2e', 'stars': '1'}",377bd2ca-f405-38b0-a820-3314b295be2e,1
619d1da261a9789154313b00,"{'customer_id': '9e09a2ba-bafd-3dcf-88b7-f4b45042ca06', 'stars': '5'}",9e09a2ba-bafd-3dcf-88b7-f4b45042ca06,5
619d1da261a9789154313b00,"{'customer_id': '7a605632-01ca-303a-9b6e-a7fe1749097d', 'stars': '4'}",7a605632-01ca-303a-9b6e-a7fe1749097d,4
619d1da261a9789154313b00,"{'customer_id': '5047e3dd-b0b3-3147-9606-a5007dde195b', 'stars': '3'}",5047e3dd-b0b3-3147-9606-a5007dde195b,3
619d1da261a9789154313b00,"{'customer_id': '7aa45653-581b-317d-8b1d-a7a866c99711', 'stars': '5'}",7aa45653-581b-317d-8b1d-a7a866c99711,5
619d1da261a9789154313b00,"{'customer_id': 'cf591e11-99fe-385b-99db-47e33189655d', 'stars': '5'}",cf591e11-99fe-385b-99db-47e33189655d,5
619d1da261a9789154313b00,"{'customer_id': '8522138d-a62c-30e5-96c2-9102efdb6654', 'stars': '5'}",8522138d-a62c-30e5-96c2-9102efdb6654,5
619d1da261a9789154313b00,"{'customer_id': '0b003cf9-8ec5-33b5-b651-911aea311f9c', 'stars': '3'}",0b003cf9-8ec5-33b5-b651-911aea311f9c,3
619d1da261a9789154313b00,"{'customer_id': 'df2a5521-8225-37d2-a237-23247e98b500', 'stars': '5'}",df2a5521-8225-37d2-a237-23247e98b500,5
619d1da261a9789154313b00,"{'customer_id': '29a6bb68-fd28-3b1a-9f11-d513610c711a', 'stars': '5'}",29a6bb68-fd28-3b1a-9f11-d513610c711a,5
619d1da261a9789154313b00,"{'customer_id': 'd33cf299-89f7-39e1-923e-16ba9761e9c0', 'stars': '5'}",d33cf299-89f7-39e1-923e-16ba9761e9c0,5
619d1da261a9789154313b00,"{'customer_id': '193065e9-6d60-3af2-899e-0a8c45daf6f1', 'stars': '4'}",193065e9-6d60-3af2-899e-0a8c45daf6f1,4
619d1da261a9789154313b00,"{'customer_id': '28141045-7164-3098-a0c9-b33c52ba010a', 'stars': '4'}",28141045-7164-3098-a0c9-b33c52ba010a,4
619d1da261a9789154313b00,"{'customer_id': '69a5137b-95d2-32d8-a4ab-25ed0575550d', 'stars': '4'}",69a5137b-95d2-32d8-a4ab-25ed0575550d,4
619d1da261a9789154313b00,"{'customer_id': 'ebb8b0a9-7aa0-39f2-ad99-e072448c2dcb', 'stars': '5'}",ebb8b0a9-7aa0-39f2-ad99-e072448c2dcb,5
619d1da261a9789154313b00,"{'customer_id': '48b00d8c-bc40-3b3b-b1ea-b38ae8960e02', 'stars': '5'}",48b00d8c-bc40-3b3b-b1ea-b38ae8960e02,5
619d1da261a9789154313b00,"{'customer_id': '60df57f0-5eeb-334e-9b67-2848dcf801c1', 'stars': '4'}",60df57f0-5eeb-334e-9b67-2848dcf801c1,4
619d1da261a9789154313b00,"{'customer_id': '6dbbb0a0-5ed9-30c5-8c11-246240aa44bd', 'stars': '5'}",6dbbb0a0-5ed9-30c5-8c11-246240aa44bd,5
619d1da261a9789154313b00,"{'customer_id': '77482ecf-c91b-31b2-8251-0002eb50bafb', 'stars': '4'}",77482ecf-c91b-31b2-8251-0002eb50bafb,4
619d1da261a9789154313b00,"{'customer_id': 'c8a1b98d-9671-348c-aa42-22ffbf7de03f', 'stars': '4'}",c8a1b98d-9671-348c-aa42-22ffbf7de03f,4
619d1da261a9789154313b00,"{'customer_id': 'b165c23c-defb-3835-9ebc-f3f57fe6d575', 'stars': '5'}",b165c23c-defb-3835-9ebc-f3f57fe6d575,5
619d1da261a9789154313b00,"{'customer_id': '49f3b4e5-1c48-3ec1-bc71-4d8079ea6fce', 'stars': '4'}",49f3b4e5-1c48-3ec1-bc71-4d8079ea6fce,4
619d1da261a9789154313b00,"{'customer_id': '92ee4602-b347-3d8c-a7bd-0252deeec3cf', 'stars': '4'}",92ee4602-b347-3d8c-a7bd-0252deeec3cf,4
619d1da261a9789154313b00,"{'customer_id': 'a271b129-f4fd-3901-9f1e-8335d152b063', 'stars': '4'}",a271b129-f4fd-3901-9f1e-8335d152b063,4
619d1da261a9789154313b00,"{'customer_id': '6b5a48f3-4492-3a6a-ad5d-f45a5d1aaa02', 'stars': '2'}",6b5a48f3-4492-3a6a-ad5d-f45a5d1aaa02,2
619d1da261a9789154313b00,"{'customer_id': '35d57a50-4130-3fcb-9ff0-2e3479dc2eb4', 'stars': '5'}",35d57a50-4130-3fcb-9ff0-2e3479dc2eb4,5
619d1da261a9789154313b00,"{'customer_id': '93b1f385-3d05-3d7c-9470-92ad46fa2afe', 'stars': '2'}",93b1f385-3d05-3d7c-9470-92ad46fa2afe,2
619d1da261a9789154313b00,"{'customer_id': '1fd6f98b-dc45-38c8-be7f-c0df9d102e14', 'stars': '5'}",1fd6f98b-dc45-38c8-be7f-c0df9d102e14,5
619d1da261a9789154313b00,"{'customer_id': '0e3e8e60-cc1e-33f8-a572-8bcccd11e97b', 'stars': '5'}",0e3e8e60-cc1e-33f8-a572-8bcccd11e97b,5
619d1da261a9789154313b00,"{'customer_id': '1c5e4cdc-27b4-355c-a549-43dec97be215', 'stars': '5'}",1c5e4cdc-27b4-355c-a549-43dec97be215,5
619d1da261a9789154313b00,"{'customer_id': 'c4d54608-dc9c-33a7-94d2-01d60975dfa6', 'stars': '4'}",c4d54608-dc9c-33a7-94d2-01d60975dfa6,4
619d1da261a9789154313b00,"{'customer_id': 'ad61afd8-7331-3051-a1a2-539a59664257', 'stars': '5'}",ad61afd8-7331-3051-a1a2-539a59664257,5
619d1da261a9789154313b00,"{'customer_id': '252864bf-279d-3569-8a03-2f1c166697ff', 'stars': '5'}",252864bf-279d-3569-8a03-2f1c166697ff,5
619d1da261a9789154313b00,"{'customer_id': 'cad2ba9e-20fa-3ad2-b195-d257d870818e', 'stars': '4'}",cad2ba9e-20fa-3ad2-b195-d257d870818e,4
619d1da261a9789154313b00,"{'customer_id': 'e5d298be-0dcd-3ff7-b1ae-3abd2c66d8c6', 'stars': '5'}",e5d298be-0dcd-3ff7-b1ae-3abd2c66d8c6,5
619d1da261a9789154313b00,"{'customer_id': '8dc8861d-b718-3bd0-b951-aee51a25f22a', 'stars': '5'}",8dc8861d-b718-3bd0-b951-aee51a25f22a,5
619d1da261a9789154313b00,"{'customer_id': 'edb07c51-8ba5-31b3-b9e5-460095e0b6a7', 'stars': '5'}",edb07c51-8ba5-31b3-b9e5-460095e0b6a7,5
619d1da261a9789154313b00,"{'customer_id': '817758b3-a230-3432-9734-c9429039dc66', 'stars': '4'}",817758b3-a230-3432-9734-c9429039dc66,4
619d1da261a9789154313b00,"{'customer_id': 'fbcd2e5b-effe-3c24-87f6-a0243ead8a1d', 'stars': '3'}",fbcd2e5b-effe-3c24-87f6-a0243ead8a1d,3
619d1da261a9789154313b00,"{'customer_id': '4c6bb1c9-5a02-3925-85f9-6ec753ebd1df', 'stars': '5'}",4c6bb1c9-5a02-3925-85f9-6ec753ebd1df,5
619d1da261a9789154313b00,"{'customer_id': '0fccf515-9b1b-3042-be16-1cc0667452be', 'stars': '4'}",0fccf515-9b1b-3042-be16-1cc0667452be,4
619d1da261a9789154313b00,"{'customer_id': 'a39d7e22-98e7-387a-bb30-7cb152fb8bfb', 'stars': '5'}",a39d7e22-98e7-387a-bb30-7cb152fb8bfb,5
619d1da261a9789154313b00,"{'customer_id': '4e0ab1d8-9e15-3520-9ebf-e68bcfd8f3a4', 'stars': '3'}",4e0ab1d8-9e15-3520-9ebf-e68bcfd8f3a4,3
619d1da261a9789154313b00,"{'customer_id': 'ea12445c-0154-3fe8-8c4e-4b882a2d4a30', 'stars': '5'}",ea12445c-0154-3fe8-8c4e-4b882a2d4a30,5
619d1da261a9789154313b00,"{'customer_id': '52ed9311-a7b7-3a43-95f0-32c01ff9508f', 'stars': '4'}",52ed9311-a7b7-3a43-95f0-32c01ff9508f,4
619d1da261a9789154313b00,"{'customer_id': '9f9127e3-25eb-360d-b96d-0743bbb0a9b8', 'stars': '5'}",9f9127e3-25eb-360d-b96d-0743bbb0a9b8,5
619d1da261a9789154313b00,"{'customer_id': '93c5833b-7620-32a7-9166-a999aae4fdda', 'stars': '5'}",93c5833b-7620-32a7-9166-a999aae4fdda,5
619d1da261a9789154313b00,"{'customer_id': '564bc57c-09bb-3e2a-b981-a70082ecc080', 'stars': '5'}",564bc57c-09bb-3e2a-b981-a70082ecc080,5
619d1da261a9789154313b00,"{'customer_id': '6e53bc70-3a12-32c1-88df-c780afd06e1e', 'stars': '5'}",6e53bc70-3a12-32c1-88df-c780afd06e1e,5
619d1da261a9789154313b00,"{'customer_id': 'ea09aaf8-1d81-3a26-a14c-a80c6b6e462c', 'stars': '3'}",ea09aaf8-1d81-3a26-a14c-a80c6b6e462c,3
619d1da261a9789154313b00,"{'customer_id': '2412843b-e951-397a-837a-59c05bf900bf', 'stars': '5'}",2412843b-e951-397a-837a-59c05bf900bf,5
619d1da261a9789154313b00,"{'customer_id': '6551fcf0-6c8f-38fe-8d52-d3b570532383', 'stars': '3'}",6551fcf0-6c8f-38fe-8d52-d3b570532383,3
619d1da261a9789154313b00,"{'customer_id': 'e2aa7dcb-11be-39be-b033-5162064d5b78', 'stars': '5'}",e2aa7dcb-11be-39be-b033-5162064d5b78,5
619d1da261a9789154313b00,"{'customer_id': 'a73dddab-3988-3f54-b792-603e17c14d90', 'stars': '4'}",a73dddab-3988-3f54-b792-603e17c14d90,4
619d1da261a9789154313b00,"{'customer_id': 'fa8cdbee-9171-3af3-a279-2583d39544fe', 'stars': '5'}",fa8cdbee-9171-3af3-a279-2583d39544fe,5
